"","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"983","ENSG00000207422",2.35163228870606,-3.7941659153268,8.63307093930169,2.75588754049555e-17,1.02253926743298e-16,28.370228463147,"RNU6-813P"
"984","ENSG00000211445",-3.28963358182807,5.98528561683136,-21.3244720935212,1.01419313724932e-81,4.47320639777692e-80,175.22032164179,"GPX3"
"985","ENSG00000211452",2.32402038642924,0.557583112188876,7.71976591393955,3.15060896876321e-14,9.88418205875074e-14,21.1622325766639,"DIO1"
"986","ENSG00000211891",2.70210304228806,-2.24904474092831,9.1462495948523,3.97556463188271e-19,1.62486278514509e-18,32.4945039486576,"IGHE"
"987","ENSG00000211892",2.63788584897926,5.07091547786255,7.84007116583163,1.29389141985032e-14,4.14510409741482e-14,21.7422247628765,"IGHG4"
"988","ENSG00000213085",2.50615331470134,1.38057834385075,17.5120867898627,3.62363971270225e-59,7.30274898716048e-58,123.775367715879,"CFAP45"
"989","ENSG00000213088",-2.84985273589975,3.6026433588224,-14.5525906404404,3.64035262090362e-43,4.11625370371402e-42,86.7129543469987,"ACKR1"
"990","ENSG00000213130",-2.56233462369127,-3.61340960905442,-14.0537984606727,1.22726841471071e-40,1.26289101323668e-39,81.4507018122566,"EEF1DP5"
"991","ENSG00000213373",-2.40287805042438,-4.33163713100554,-20.3328126712631,1.08408794689779e-75,3.81747582268485e-74,161.632125019217,"LINC00671"
"992","ENSG00000213412",-2.40766960033246,-4.22739230825657,-15.5043908740253,3.91684802574456e-48,5.26783888226292e-47,98.5825019313481,"HNRNPA1P33"
"993","ENSG00000213791",-2.81061781890761,-4.56142560855824,-21.3307176659378,9.28648468572414e-82,4.10280965061192e-80,175.515678881781,"RPS5P5"
"994","ENSG00000214128",-3.48242604357727,-1.24212076399495,-13.4490710332284,1.19950791897681e-37,1.10343777981999e-36,74.4839330416919,"TMEM213"
"995","ENSG00000214530",2.32555670682671,6.98046951297323,19.781617866416,2.19791196922639e-72,6.97131908980173e-71,153.76780055475,"STARD10"
"996","ENSG00000214942",-2.67841719022277,-4.76446635833053,-21.2211383659867,4.35285615473143e-81,1.84233406135394e-79,173.976598473048,"LOC102724637"
