"","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"583","ENSG00000164007",-5.78086564547346,-1.54938213793673,-20.9869535546684,1.17187065285254e-79,3.69012490794275e-78,170.735544101469,"CLDN19"
"584","ENSG00000164035",-2.83352141878625,4.11399636350987,-26.6716892898095,1.95084912361945e-115,1.99649594491039e-113,252.751345793265,"EMCN"
"585","ENSG00000164045",3.37372248754456,2.28090575046583,29.2494455782443,4.67501189375239e-132,9.20907042138488e-130,290.994800065489,"CDC25A"
"586","ENSG00000164076",3.00513529295231,-4.2232585765141,14.1607548068797,3.5602843670818e-41,3.02647274929189e-40,82.6755029378681,"CAMKV"
"587","ENSG00000164109",2.83960460818682,3.96340598756596,25.6674264768034,5.35004133186297e-109,4.43562445738854e-107,238.011817866215,"MAD2L1"
"588","ENSG00000164128",-2.91087906152635,4.90688533248101,-7.83068068481912,1.387543974865e-14,3.86849681786614e-14,21.4844908354974,"NPY1R"
"589","ENSG00000164129",-2.9957284315818,-1.13553868765894,-9.61511468821691,6.96800562667038e-21,2.59975476236311e-20,36.1804605815479,"NPY5R"
"590","ENSG00000164188",-3.1664682718528,1.72281899723976,-15.4173164592063,1.13498131560825e-47,1.23178854546895e-46,97.3285591736159,"RANBP3L"
"591","ENSG00000164283",2.99957235922967,2.63440856536347,17.372056164001,2.24239088170324e-58,3.63992557061606e-57,121.893254660829,"ESM1"
"592","ENSG00000164309",-2.86054585624291,4.70828143209346,-18.6163251563072,1.64015956932107e-65,3.45700245829789e-64,138.046203788471,"CMYA5"
"593","ENSG00000164330",-3.37107241986195,3.65839889918969,-28.483854226382,4.11565151044319e-127,6.41821154298221e-125,279.599493524683,"EBF1"
"594","ENSG00000164362",3.42496664019322,-2.6055722391554,15.1893405276385,1.8100112473726e-46,1.87878306933101e-45,94.7732913485234,"TERT"
"595","ENSG00000164438",4.05651186415276,-5.69699191097607,17.1775382803553,2.78712168288263e-57,4.34900541809661e-56,119.468848708016,"TLX3"
"596","ENSG00000164488",-3.41435009179133,-1.67752836608662,-16.9621988850375,4.46319471115717e-56,6.66654721993196e-55,116.649552485545,"DACT2"
"597","ENSG00000164530",-5.60718057054501,1.71621814046715,-20.1744637226636,9.73891244649203e-75,2.69714341633874e-73,159.325912368109,"PI16"
"598","ENSG00000164611",4.20198747403944,3.66772869938713,30.1331466525417,9.12616041788686e-138,2.46491006998163e-135,304.114952868853,"PTTG1"
"599","ENSG00000164619",-3.47065319689027,-0.000206445321476731,-19.2369421582451,3.76305424169619e-69,8.82616455489691e-68,146.600649079452,"BMPER"
"600","ENSG00000164879",-2.84531277027892,0.275386322278256,-14.8684431364402,8.56928472082907e-45,8.34597362085505e-44,90.6732194498225,"CA3"
"601","ENSG00000164946",-3.83427859052571,1.5652956361478,-22.0161331797995,5.5886291597094e-86,2.22179810857704e-84,185.153241713745,"FREM1"
"602","ENSG00000165072",-4.36865249852777,2.16093110921432,-32.0165540275432,6.40268716204144e-150,3.28909805800635e-147,332.045654252586,"MAMDC2"
"603","ENSG00000165084",-3.07163131208065,-1.06773638708919,-15.1579302479112,2.64593377077811e-46,2.73347077526087e-45,94.2986804847015,"C8orf34"
"604","ENSG00000165092",-3.34168532289573,4.4077131519917,-23.6945461368927,1.82406865331387e-96,1.01033350207548e-94,209.124381647631,"ALDH1A1"
"605","ENSG00000165124",-4.36241058045557,4.58419712347259,-26.5828907758539,7.25553762896324e-115,7.17312567325313e-113,251.437806562751,"SVEP1"
"606","ENSG00000165194",-3.22278647812692,2.08030438081868,-18.1910093929557,4.77802309558755e-63,9.16394048911407e-62,132.537687915727,"PCDH19"
"607","ENSG00000165197",-6.28995543510086,-0.33012123960263,-35.1379169528755,6.29473684988703e-170,1.6491581073019e-166,377.973122436837,"VEGFD"
"608","ENSG00000165269",-7.21266127711145,0.866469644503235,-28.7626287541085,6.52181617442221e-129,1.11676511080841e-126,283.778327365497,"AQP7"
"609","ENSG00000165304",5.08772693520619,3.28247582609177,35.11328337013,9.03424811135071e-170,2.15171151153888e-166,377.585027997561,"MELK"
"610","ENSG00000165349",-4.73141423108301,-2.01957578599101,-17.4077422910137,1.41018219484434e-58,2.30620245460217e-57,122.43141153972,"SLC7A3"
"611","ENSG00000165379",-3.18419510874084,-0.4489984522287,-18.8114626095324,1.19119451599834e-66,2.59418995217294e-65,140.890048171841,"LRFN5"
"612","ENSG00000165474",4.16011950171895,4.1658793375054,13.7014616243761,6.93846513836238e-39,5.41982254501956e-38,77.1818936653406,"GJB2"
